sub,repetition,direction,hue,chroma,lightness,shape,group,observation,block,trial
0,2,30,85,15,90,fleur,hard,482,11,17
0,2,5,85,15,90,circle,hard,485,11,18
0,2,30,120,15,90,circle,hard,486,11,19
0,2,5,120,15,90,triangle,hard,489,11,20
0,2,-90,85,15,90,triangle,hard,491,11,21
0,2,5,0,15,90,triangle,hard,499,11,22
0,2,-5,90,15,90,circle,hard,505,11,23
0,2,90,180,15,90,triangle,hard,506,11,24
0,2,90,95,15,90,cross,hard,511,11,25
0,2,90,60,15,90,circle,hard,522,11,26
0,2,90,0,15,90,triangle,hard,523,11,27
0,2,0,95,15,90,cross,hard,526,11,28
0,2,-5,85,15,90,fleur,hard,529,11,29
0,2,-90,120,15,90,cross,hard,530,11,30
0,2,30,0,15,90,triangle,hard,531,11,31
0,2,30,0,15,90,circle,hard,532,11,32
0,2,-30,85,15,90,circle,hard,533,11,33
0,2,0,90,15,90,fleur,hard,535,11,34
0,2,30,95,15,90,triangle,hard,540,11,35
0,2,90,120,15,90,triangle,hard,543,11,36
0,2,90,90,15,90,fleur,hard,544,11,37
0,2,5,95,15,90,circle,hard,545,11,38
0,2,-90,90,15,90,triangle,hard,546,11,39
0,2,5,180,15,90,triangle,hard,556,11,40
0,2,-90,90,15,90,circle,hard,557,11,41
0,2,-90,85,15,90,cross,hard,560,11,42
0,2,0,120,15,90,triangle,hard,564,11,43
0,2,-5,180,15,90,fleur,hard,571,11,44
0,2,0,180,15,90,triangle,hard,574,11,45
0,2,0,60,15,90,triangle,hard,576,11,46
0,2,5,120,15,90,cross,hard,582,11,47
0,2,-30,0,15,90,triangle,hard,584,11,48
1,0,-30,0,15,90,fleur,even,1,0,0
1,0,60,120,15,90,fleur,even,4,0,1
1,0,30,120,15,90,circle,even,9,0,2
1,0,-30,150,15,90,circle,even,10,0,3
1,0,-30,60,15,90,cross,even,11,0,4
1,0,30,60,15,90,circle,even,14,0,5
1,0,30,150,15,90,circle,even,15,0,6
1,0,-30,30,15,90,circle,even,16,0,7
1,0,-30,150,15,90,fleur,even,17,0,8
1,0,-30,30,15,90,cross,even,18,0,9
1,0,90,150,15,90,triangle,even,19,0,10
1,0,0,60,15,90,fleur,even,21,0,11
1,0,30,120,15,90,cross,even,23,0,12
1,0,-90,120,15,90,fleur,even,26,0,13
1,0,30,90,15,90,fleur,even,30,0,14
1,0,60,0,15,90,triangle,even,31,0,15
1,0,30,0,15,90,circle,even,32,0,16
1,0,0,120,15,90,cross,even,37,0,17
1,0,90,90,15,90,cross,even,40,0,18
1,0,90,90,15,90,circle,even,48,0,19
1,0,0,60,15,90,triangle,even,57,0,20
1,0,-30,180,15,90,circle,even,63,0,21
1,0,-90,0,15,90,circle,even,64,0,22
1,0,-90,90,15,90,cross,even,65,0,23
1,0,-60,60,15,90,cross,even,67,0,24
1,0,-60,90,15,90,triangle,even,68,0,25
1,0,-90,0,15,90,fleur,even,70,0,26
1,0,-90,0,15,90,cross,even,72,0,27
1,0,60,60,15,90,cross,even,82,0,28
1,0,90,30,15,90,triangle,even,83,0,29
1,0,0,180,15,90,fleur,even,87,0,30
1,0,0,120,15,90,fleur,even,89,0,31
1,0,0,90,15,90,cross,even,91,0,32
1,0,30,180,15,90,circle,even,93,0,33
1,0,60,180,15,90,fleur,even,94,0,34
1,0,-90,180,15,90,triangle,even,96,0,35
1,0,60,150,15,90,triangle,even,105,0,36
1,0,0,30,15,90,triangle,even,107,0,37
1,0,0,180,15,90,triangle,even,117,0,38
1,0,30,180,15,90,cross,even,118,0,39
1,0,60,30,15,90,circle,even,124,0,40
1,0,0,30,15,90,fleur,even,125,0,41
1,0,60,60,15,90,circle,even,134,0,42
1,0,-60,0,15,90,triangle,even,136,0,43
1,0,30,30,15,90,cross,even,137,0,44
1,0,-90,180,15,90,circle,even,140,0,45
1,0,-90,120,15,90,triangle,even,146,0,46
1,0,30,180,15,90,fleur,even,147,0,47
1,0,-60,120,15,90,triangle,even,148,0,48
1,0,-60,180,15,90,fleur,even,149,1,0
1,0,-90,150,15,90,fleur,even,150,1,1
1,0,90,0,15,90,fleur,even,157,1,2
1,0,-60,120,15,90,circle,even,159,1,3
1,0,60,150,15,90,fleur,even,166,1,4
1,0,-60,60,15,90,circle,even,171,1,5
1,0,90,60,15,90,cross,even,173,1,6
1,0,30,60,15,90,cross,even,176,1,7
1,0,-90,150,15,90,triangle,even,181,1,8
1,0,-90,120,15,90,cross,even,184,1,9
1,0,0,150,15,90,cross,even,188,1,10
1,0,30,0,15,90,triangle,even,194,1,11
1,0,-30,0,15,90,triangle,even,195,1,12
1,0,0,60,15,90,cross,even,200,1,13
1,0,0,30,15,90,circle,even,202,1,14
1,0,-60,150,15,90,cross,even,205,1,15
1,0,90,180,15,90,circle,even,209,1,16
1,0,30,120,15,90,triangle,even,210,1,17
1,0,0,90,15,90,circle,even,211,1,18
1,0,60,60,15,90,triangle,even,213,1,19
1,0,0,30,15,90,cross,even,214,1,20
1,0,-60,180,15,90,circle,even,217,1,21
1,0,0,60,15,90,circle,even,220,1,22
1,0,90,60,15,90,fleur,even,222,1,23
1,0,-60,150,15,90,circle,even,223,1,24
1,0,90,180,15,90,cross,even,226,1,25
1,0,60,30,15,90,cross,even,228,1,26
1,0,-30,30,15,90,fleur,even,229,1,27
1,0,0,0,15,90,fleur,even,231,1,28
1,0,60,30,15,90,triangle,even,234,1,29
1,0,-60,90,15,90,fleur,even,235,1,30
1,0,-30,60,15,90,circle,even,242,1,31
1,0,-90,30,15,90,triangle,even,243,1,32
1,0,30,150,15,90,fleur,even,246,1,33
1,0,-90,0,15,90,triangle,even,250,1,34
1,0,-60,90,15,90,cross,even,255,1,35
1,0,30,60,15,90,fleur,even,256,1,36
1,0,30,60,15,90,triangle,even,260,1,37
1,0,30,0,15,90,cross,even,262,1,38
1,0,30,120,15,90,fleur,even,265,1,39
1,0,60,90,15,90,triangle,even,267,1,40
1,0,90,180,15,90,triangle,even,268,1,41
1,0,90,150,15,90,fleur,even,270,1,42
1,0,-60,30,15,90,fleur,even,273,1,43
1,0,-60,120,15,90,cross,even,280,1,44
1,0,-60,30,15,90,triangle,even,285,1,45
1,0,-30,180,15,90,fleur,even,290,1,46
1,0,90,120,15,90,cross,even,291,1,47
1,0,0,0,15,90,circle,even,292,1,48
1,0,60,0,15,90,cross,even,294,2,0
1,0,90,90,15,90,triangle,even,295,2,1
1,0,60,150,15,90,cross,even,304,2,2
1,0,-90,180,15,90,cross,even,308,2,3
1,0,-90,60,15,90,fleur,even,309,2,4
1,0,-90,90,15,90,triangle,even,310,2,5
1,0,-30,120,15,90,cross,even,312,2,6
1,0,90,60,15,90,triangle,even,317,2,7
1,0,60,0,15,90,fleur,even,318,2,8
1,0,60,150,15,90,circle,even,321,2,9
1,0,90,0,15,90,circle,even,322,2,10
1,0,-60,60,15,90,fleur,even,323,2,11
1,0,60,90,15,90,fleur,even,329,2,12
1,0,90,60,15,90,circle,even,331,2,13
1,0,60,180,15,90,triangle,even,334,2,14
1,0,-90,60,15,90,cross,even,335,2,15
1,0,90,180,15,90,fleur,even,337,2,16
1,0,-30,90,15,90,triangle,even,339,2,17
1,0,-60,0,15,90,cross,even,343,2,18
1,0,30,30,15,90,triangle,even,345,2,19
1,0,-60,180,15,90,cross,even,350,2,20
1,0,-30,0,15,90,cross,even,354,2,21
1,0,-30,150,15,90,triangle,even,357,2,22
1,0,60,180,15,90,circle,even,358,2,23
1,0,30,150,15,90,cross,even,362,2,24
1,0,0,150,15,90,circle,even,369,2,25
1,0,-30,30,15,90,triangle,even,371,2,26
1,0,30,90,15,90,triangle,even,373,2,27
1,0,90,120,15,90,fleur,even,375,2,28
1,0,90,0,15,90,cross,even,378,2,29
1,0,60,90,15,90,circle,even,379,2,30
1,0,0,180,15,90,circle,even,382,2,31
1,0,-90,150,15,90,circle,even,384,2,32
1,0,30,150,15,90,triangle,even,386,2,33
1,0,-90,30,15,90,cross,even,388,2,34
1,0,-90,30,15,90,fleur,even,390,2,35
1,0,0,150,15,90,fleur,even,402,2,36
1,0,-60,150,15,90,fleur,even,403,2,37
1,0,30,90,15,90,circle,even,409,2,38
1,0,30,0,15,90,fleur,even,411,2,39
1,0,-60,180,15,90,triangle,even,423,2,40
1,0,-30,60,15,90,triangle,even,424,2,41
1,0,60,120,15,90,cross,even,427,2,42
1,0,-30,90,15,90,cross,even,431,2,43
1,0,-30,90,15,90,fleur,even,432,2,44
1,0,30,180,15,90,triangle,even,436,2,45
1,0,-90,150,15,90,cross,even,438,2,46
1,0,-60,30,15,90,circle,even,441,2,47
1,0,-60,60,15,90,triangle,even,449,2,48
1,0,-30,60,15,90,fleur,even,450,3,0
1,0,-60,90,15,90,circle,even,452,3,1
1,0,90,150,15,90,circle,even,453,3,2
1,0,90,30,15,90,circle,even,458,3,3
1,0,-90,90,15,90,circle,even,462,3,4
1,0,0,120,15,90,triangle,even,467,3,5
1,0,60,180,15,90,cross,even,471,3,6
1,0,-30,180,15,90,cross,even,472,3,7
1,0,-30,120,15,90,triangle,even,480,3,8
1,0,-60,30,15,90,cross,even,483,3,9
1,0,60,60,15,90,fleur,even,487,3,10
1,0,0,90,15,90,fleur,even,490,3,11
1,0,-30,120,15,90,circle,even,496,3,12
1,0,-90,30,15,90,circle,even,497,3,13
1,0,-60,0,15,90,fleur,even,500,3,14
1,0,0,90,15,90,triangle,even,501,3,15
1,0,-30,90,15,90,circle,even,508,3,16
1,0,60,120,15,90,circle,even,509,3,17
1,0,-90,120,15,90,circle,even,513,3,18
1,0,-30,180,15,90,triangle,even,514,3,19
1,0,90,30,15,90,fleur,even,515,3,20
1,0,-90,60,15,90,circle,even,525,3,21
1,0,30,30,15,90,fleur,even,526,3,22
1,0,-90,90,15,90,fleur,even,530,3,23
1,0,-90,60,15,90,triangle,even,531,3,24
1,0,-60,150,15,90,triangle,even,534,3,25
1,0,-30,150,15,90,cross,even,535,3,26
1,0,90,30,15,90,cross,even,536,3,27
1,0,-90,180,15,90,fleur,even,540,3,28
1,0,60,90,15,90,cross,even,542,3,29
1,0,-30,120,15,90,fleur,even,545,3,30
1,0,90,120,15,90,triangle,even,550,3,31
1,0,-60,0,15,90,circle,even,553,3,32
1,0,-60,120,15,90,fleur,even,555,3,33
1,0,0,150,15,90,triangle,even,558,3,34
1,0,0,180,15,90,cross,even,559,3,35
1,0,90,150,15,90,cross,even,561,3,36
1,0,30,90,15,90,cross,even,562,3,37
1,0,0,0,15,90,cross,even,565,3,38
1,0,60,30,15,90,fleur,even,567,3,39
1,0,90,90,15,90,fleur,even,568,3,40
1,0,0,120,15,90,circle,even,570,3,41
1,0,90,0,15,90,triangle,even,572,3,42
1,0,30,30,15,90,circle,even,573,3,43
1,0,-30,0,15,90,circle,even,575,3,44
1,0,60,120,15,90,triangle,even,577,3,45
1,0,0,0,15,90,triangle,even,581,3,46
1,0,90,120,15,90,circle,even,582,3,47
1,0,60,0,15,90,circle,even,584,3,48
1,1,60,60,15,90,circle,even,2,4,0
1,1,-60,30,15,90,circle,even,5,4,1
1,1,-30,60,15,90,circle,even,8,4,2
1,1,60,0,15,90,circle,even,12,4,3
1,1,90,90,15,90,triangle,even,24,4,4
1,1,30,180,15,90,fleur,even,29,4,5
1,1,-30,60,15,90,cross,even,34,4,6
1,1,-60,0,15,90,fleur,even,39,4,7
1,1,0,120,15,90,triangle,even,42,4,8
1,1,-30,60,15,90,triangle,even,43,4,9
1,1,-30,30,15,90,fleur,even,44,4,10
1,1,-90,90,15,90,triangle,even,45,4,11
1,1,0,60,15,90,cross,even,49,4,12
1,1,-30,30,15,90,triangle,even,50,4,13
1,1,-90,90,15,90,circle,even,51,4,14
1,1,-90,0,15,90,cross,even,54,4,15
1,1,-60,60,15,90,triangle,even,55,4,16
1,1,0,30,15,90,circle,even,66,4,17
1,1,90,0,15,90,cross,even,69,4,18
1,1,30,30,15,90,cross,even,71,4,19
1,1,30,90,15,90,cross,even,73,4,20
1,1,90,150,15,90,circle,even,75,4,21
1,1,60,90,15,90,cross,even,78,4,22
1,1,30,150,15,90,cross,even,79,4,23
1,1,60,180,15,90,cross,even,80,4,24
1,1,0,90,15,90,cross,even,81,4,25
1,1,30,0,15,90,fleur,even,84,4,26
1,1,30,150,15,90,circle,even,85,4,27
1,1,-90,60,15,90,cross,even,97,4,28
1,1,0,180,15,90,cross,even,98,4,29
1,1,60,120,15,90,triangle,even,99,4,30
1,1,90,120,15,90,fleur,even,103,4,31
1,1,90,150,15,90,triangle,even,104,4,32
1,1,90,0,15,90,circle,even,106,4,33
1,1,-30,0,15,90,triangle,even,108,4,34
1,1,90,150,15,90,fleur,even,109,4,35
1,1,-60,60,15,90,cross,even,110,4,36
1,1,-30,180,15,90,fleur,even,111,4,37
1,1,90,0,15,90,triangle,even,114,4,38
1,1,60,120,15,90,fleur,even,121,4,39
1,1,30,120,15,90,triangle,even,127,4,40
1,1,60,60,15,90,cross,even,129,4,41
1,1,30,90,15,90,circle,even,132,4,42
1,1,30,120,15,90,circle,even,133,4,43
1,1,30,90,15,90,fleur,even,141,4,44
1,1,60,180,15,90,triangle,even,143,4,45
1,1,30,150,15,90,fleur,even,151,4,46
1,1,-30,90,15,90,circle,even,152,4,47
1,1,-30,60,15,90,fleur,even,153,4,48
1,1,90,30,15,90,triangle,even,154,5,0
1,1,30,60,15,90,triangle,even,156,5,1
1,1,-60,150,15,90,cross,even,158,5,2
1,1,0,180,15,90,circle,even,161,5,3
1,1,-90,120,15,90,fleur,even,162,5,4
1,1,60,30,15,90,fleur,even,163,5,5
1,1,-90,30,15,90,circle,even,169,5,6
1,1,-30,0,15,90,fleur,even,172,5,7
1,1,-30,0,15,90,cross,even,175,5,8
1,1,-30,180,15,90,cross,even,178,5,9
1,1,-60,30,15,90,cross,even,180,5,10
1,1,90,180,15,90,triangle,even,182,5,11
1,1,0,60,15,90,fleur,even,183,5,12
1,1,30,60,15,90,cross,even,197,5,13
1,1,0,0,15,90,circle,even,198,5,14
1,1,60,30,15,90,cross,even,199,5,15
1,1,60,30,15,90,circle,even,201,5,16
1,1,-60,150,15,90,circle,even,204,5,17
1,1,-90,0,15,90,circle,even,207,5,18
1,1,90,180,15,90,cross,even,212,5,19
1,1,0,180,15,90,fleur,even,215,5,20
1,1,30,0,15,90,cross,even,216,5,21
1,1,30,30,15,90,fleur,even,221,5,22
1,1,60,150,15,90,circle,even,225,5,23
1,1,90,120,15,90,triangle,even,227,5,24
1,1,-60,0,15,90,triangle,even,230,5,25
1,1,60,0,15,90,cross,even,232,5,26
1,1,-30,150,15,90,cross,even,233,5,27
1,1,90,60,15,90,circle,even,238,5,28
1,1,90,150,15,90,cross,even,249,5,29
1,1,0,120,15,90,cross,even,252,5,30
1,1,-60,120,15,90,triangle,even,257,5,31
1,1,90,60,15,90,cross,even,258,5,32
1,1,90,120,15,90,circle,even,261,5,33
1,1,-90,30,15,90,fleur,even,264,5,34
1,1,90,30,15,90,circle,even,266,5,35
1,1,60,150,15,90,cross,even,271,5,36
1,1,-90,60,15,90,circle,even,274,5,37
1,1,60,0,15,90,fleur,even,275,5,38
1,1,-30,0,15,90,circle,even,277,5,39
1,1,90,0,15,90,fleur,even,281,5,40
1,1,-60,90,15,90,cross,even,282,5,41
1,1,-90,0,15,90,triangle,even,284,5,42
1,1,0,120,15,90,circle,even,286,5,43
1,1,-60,120,15,90,fleur,even,293,5,44
1,1,-60,150,15,90,fleur,even,296,5,45
1,1,90,90,15,90,fleur,even,297,5,46
1,1,30,90,15,90,triangle,even,299,5,47
1,1,-90,30,15,90,triangle,even,300,5,48
1,1,30,180,15,90,circle,even,302,6,0
1,1,-60,60,15,90,fleur,even,303,6,1
1,1,60,30,15,90,triangle,even,307,6,2
1,1,30,150,15,90,triangle,even,313,6,3
1,1,-90,180,15,90,circle,even,314,6,4
1,1,0,150,15,90,triangle,even,315,6,5
1,1,-30,120,15,90,circle,even,316,6,6
1,1,-30,120,15,90,triangle,even,320,6,7
1,1,-90,150,15,90,fleur,even,326,6,8
1,1,-90,150,15,90,cross,even,328,6,9
1,1,-90,30,15,90,cross,even,333,6,10
1,1,0,90,15,90,triangle,even,338,6,11
1,1,-60,90,15,90,fleur,even,340,6,12
1,1,0,150,15,90,fleur,even,344,6,13
1,1,-60,180,15,90,cross,even,347,6,14
1,1,90,60,15,90,fleur,even,349,6,15
1,1,-90,120,15,90,circle,even,356,6,16
1,1,-60,60,15,90,circle,even,359,6,17
1,1,0,30,15,90,triangle,even,360,6,18
1,1,60,60,15,90,fleur,even,365,6,19
1,1,-60,180,15,90,triangle,even,368,6,20
1,1,0,60,15,90,circle,even,372,6,21
1,1,90,90,15,90,circle,even,377,6,22
1,1,90,180,15,90,fleur,even,380,6,23
1,1,-90,90,15,90,fleur,even,383,6,24
1,1,90,120,15,90,cross,even,391,6,25
1,1,90,180,15,90,circle,even,393,6,26
1,1,-60,0,15,90,cross,even,397,6,27
1,1,-30,180,15,90,triangle,even,400,6,28
1,1,0,90,15,90,circle,even,401,6,29
1,1,-30,180,15,90,circle,even,405,6,30
1,1,0,0,15,90,triangle,even,406,6,31
1,1,-60,180,15,90,fleur,even,408,6,32
1,1,-30,150,15,90,triangle,even,410,6,33
1,1,-30,150,15,90,fleur,even,414,6,34
1,1,30,30,15,90,circle,even,415,6,35
1,1,60,90,15,90,circle,even,419,6,36
1,1,0,180,15,90,triangle,even,420,6,37
1,1,-60,180,15,90,circle,even,421,6,38
1,1,60,90,15,90,triangle,even,425,6,39
1,1,-90,60,15,90,triangle,even,428,6,40
1,1,60,150,15,90,fleur,even,429,6,41
1,1,30,120,15,90,cross,even,433,6,42
1,1,-30,30,15,90,circle,even,434,6,43
1,1,-90,150,15,90,triangle,even,435,6,44
1,1,60,0,15,90,triangle,even,439,6,45
1,1,-30,30,15,90,cross,even,442,6,46
1,1,0,60,15,90,triangle,even,444,6,47
1,1,60,120,15,90,cross,even,445,6,48
1,1,0,30,15,90,fleur,even,454,7,0
1,1,-90,180,15,90,cross,even,455,7,1
1,1,-90,60,15,90,fleur,even,459,7,2
1,1,-30,120,15,90,fleur,even,465,7,3
1,1,-30,90,15,90,fleur,even,466,7,4
1,1,0,90,15,90,fleur,even,468,7,5
1,1,90,60,15,90,triangle,even,470,7,6
1,1,-90,120,15,90,cross,even,473,7,7
1,1,-60,0,15,90,circle,even,474,7,8
1,1,0,150,15,90,circle,even,475,7,9
1,1,30,0,15,90,circle,even,476,7,10
1,1,60,60,15,90,triangle,even,477,7,11
1,1,30,0,15,90,triangle,even,479,7,12
1,1,60,90,15,90,fleur,even,482,7,13
1,1,30,60,15,90,fleur,even,484,7,14
1,1,-90,150,15,90,circle,even,485,7,15
1,1,-60,30,15,90,fleur,even,486,7,16
1,1,-90,180,15,90,triangle,even,488,7,17
1,1,-60,90,15,90,triangle,even,489,7,18
1,1,60,120,15,90,circle,even,491,7,19
1,1,-30,150,15,90,circle,even,493,7,20
1,1,-30,120,15,90,cross,even,494,7,21
1,1,-60,120,15,90,circle,even,495,7,22
1,1,-90,90,15,90,cross,even,498,7,23
1,1,90,30,15,90,fleur,even,503,7,24
1,1,30,180,15,90,cross,even,504,7,25
1,1,30,30,15,90,triangle,even,505,7,26
1,1,0,0,15,90,fleur,even,518,7,27
1,1,-90,0,15,90,fleur,even,523,7,28
1,1,60,150,15,90,triangle,even,527,7,29
1,1,-30,90,15,90,triangle,even,529,7,30
1,1,30,180,15,90,triangle,even,532,7,31
1,1,60,180,15,90,fleur,even,537,7,32
1,1,0,30,15,90,cross,even,544,7,33
1,1,-90,180,15,90,fleur,even,546,7,34
1,1,30,120,15,90,fleur,even,549,7,35
1,1,90,30,15,90,cross,even,551,7,36
1,1,-30,90,15,90,cross,even,552,7,37
1,1,-60,90,15,90,circle,even,554,7,38
1,1,-60,120,15,90,cross,even,556,7,39
1,1,-60,150,15,90,triangle,even,557,7,40
1,1,0,0,15,90,cross,even,564,7,41
1,1,90,90,15,90,cross,even,566,7,42
1,1,0,150,15,90,cross,even,569,7,43
1,1,0,120,15,90,fleur,even,574,7,44
1,1,-60,30,15,90,triangle,even,578,7,45
1,1,30,60,15,90,circle,even,580,7,46
1,1,60,180,15,90,circle,even,585,7,47
1,1,-90,120,15,90,triangle,even,586,7,48
1,2,30,180,15,90,circle,even,0,8,0
1,2,60,120,15,90,fleur,even,3,8,1
1,2,0,90,15,90,triangle,even,6,8,2
1,2,60,150,15,90,circle,even,7,8,3
1,2,-30,30,15,90,circle,even,13,8,4
1,2,90,0,15,90,circle,even,20,8,5
1,2,90,120,15,90,cross,even,22,8,6
1,2,90,0,15,90,fleur,even,25,8,7
1,2,90,0,15,90,triangle,even,27,8,8
1,2,90,120,15,90,triangle,even,28,8,9
1,2,-90,90,15,90,triangle,even,33,8,10
1,2,60,30,15,90,triangle,even,35,8,11
1,2,60,30,15,90,cross,even,36,8,12
1,2,0,120,15,90,cross,even,38,8,13
1,2,30,120,15,90,cross,even,41,8,14
1,2,-90,60,15,90,fleur,even,46,8,15
1,2,-30,120,15,90,cross,even,47,8,16
1,2,90,180,15,90,triangle,even,52,8,17
1,2,30,90,15,90,triangle,even,53,8,18
1,2,90,0,15,90,cross,even,56,8,19
1,2,30,60,15,90,cross,even,58,8,20
1,2,60,150,15,90,cross,even,59,8,21
1,2,-90,120,15,90,fleur,even,60,8,22
1,2,-30,30,15,90,cross,even,61,8,23
1,2,60,150,15,90,triangle,even,62,8,24
1,2,-60,180,15,90,cross,even,74,8,25
1,2,60,30,15,90,fleur,even,76,8,26
1,2,-90,120,15,90,cross,even,77,8,27
1,2,60,60,15,90,triangle,even,86,8,28
1,2,0,120,15,90,circle,even,88,8,29
1,2,0,180,15,90,fleur,even,90,8,30
1,2,60,90,15,90,circle,even,92,8,31
1,2,-90,120,15,90,triangle,even,95,8,32
1,2,-30,60,15,90,fleur,even,100,8,33
1,2,30,60,15,90,circle,even,101,8,34
1,2,0,30,15,90,triangle,even,102,8,35
1,2,-30,150,15,90,circle,even,112,8,36
1,2,-90,180,15,90,cross,even,113,8,37
1,2,-60,30,15,90,triangle,even,115,8,38
1,2,-90,0,15,90,cross,even,116,8,39
1,2,30,120,15,90,circle,even,119,8,40
1,2,-30,30,15,90,fleur,even,120,8,41
1,2,-30,30,15,90,triangle,even,122,8,42
1,2,30,60,15,90,triangle,even,123,8,43
1,2,90,150,15,90,cross,even,126,8,44
1,2,-30,150,15,90,fleur,even,128,8,45
1,2,-90,30,15,90,cross,even,130,8,46
1,2,90,60,15,90,fleur,even,131,8,47
1,2,60,180,15,90,fleur,even,135,8,48
1,2,0,60,15,90,cross,even,138,9,0
1,2,90,60,15,90,triangle,even,139,9,1
1,2,-90,180,15,90,circle,even,142,9,2
1,2,-30,90,15,90,cross,even,144,9,3
1,2,-90,0,15,90,triangle,even,145,9,4
1,2,-90,0,15,90,fleur,even,155,9,5
1,2,-60,0,15,90,circle,even,160,9,6
1,2,0,0,15,90,circle,even,164,9,7
1,2,-60,90,15,90,fleur,even,165,9,8
1,2,60,90,15,90,cross,even,167,9,9
1,2,0,120,15,90,triangle,even,168,9,10
1,2,0,180,15,90,cross,even,170,9,11
1,2,30,60,15,90,fleur,even,174,9,12
1,2,-60,120,15,90,cross,even,177,9,13
1,2,-30,120,15,90,circle,even,179,9,14
1,2,-90,120,15,90,circle,even,185,9,15
1,2,-30,120,15,90,fleur,even,186,9,16
1,2,-30,0,15,90,circle,even,187,9,17
1,2,30,180,15,90,fleur,even,189,9,18
1,2,0,150,15,90,fleur,even,190,9,19
1,2,90,90,15,90,fleur,even,191,9,20
1,2,-90,60,15,90,triangle,even,192,9,21
1,2,-90,90,15,90,fleur,even,193,9,22
1,2,30,0,15,90,triangle,even,196,9,23
1,2,0,180,15,90,triangle,even,203,9,24
1,2,30,120,15,90,fleur,even,206,9,25
1,2,-30,60,15,90,circle,even,208,9,26
1,2,60,90,15,90,triangle,even,218,9,27
1,2,-60,60,15,90,cross,even,219,9,28
1,2,-60,0,15,90,triangle,even,224,9,29
1,2,-60,180,15,90,fleur,even,236,9,30
1,2,0,0,15,90,triangle,even,237,9,31
1,2,30,150,15,90,fleur,even,239,9,32
1,2,60,180,15,90,cross,even,240,9,33
1,2,0,0,15,90,fleur,even,241,9,34
1,2,-60,150,15,90,circle,even,244,9,35
1,2,0,60,15,90,triangle,even,245,9,36
1,2,30,150,15,90,circle,even,247,9,37
1,2,60,60,15,90,cross,even,248,9,38
1,2,60,60,15,90,circle,even,251,9,39
1,2,90,150,15,90,circle,even,253,9,40
1,2,-60,60,15,90,fleur,even,254,9,41
1,2,-30,90,15,90,circle,even,259,9,42
1,2,0,150,15,90,circle,even,263,9,43
1,2,-90,150,15,90,cross,even,269,9,44
1,2,30,30,15,90,cross,even,272,9,45
1,2,0,30,15,90,cross,even,276,9,46
1,2,60,120,15,90,cross,even,278,9,47
1,2,90,180,15,90,fleur,even,279,9,48
1,2,-90,90,15,90,cross,even,283,10,0
1,2,30,150,15,90,triangle,even,287,10,1
1,2,-60,0,15,90,cross,even,288,10,2
1,2,90,120,15,90,circle,even,289,10,3
1,2,-60,30,15,90,fleur,even,298,10,4
1,2,60,150,15,90,fleur,even,301,10,5
1,2,30,90,15,90,cross,even,305,10,6
1,2,90,60,15,90,cross,even,306,10,7
1,2,-30,0,15,90,triangle,even,311,10,8
1,2,-90,30,15,90,triangle,even,319,10,9
1,2,-90,0,15,90,circle,even,324,10,10
1,2,60,120,15,90,triangle,even,325,10,11
1,2,30,30,15,90,fleur,even,327,10,12
1,2,60,120,15,90,circle,even,330,10,13
1,2,90,90,15,90,triangle,even,332,10,14
1,2,90,180,15,90,circle,even,336,10,15
1,2,90,30,15,90,triangle,even,341,10,16
1,2,0,30,15,90,fleur,even,342,10,17
1,2,30,0,15,90,fleur,even,346,10,18
1,2,-90,30,15,90,fleur,even,348,10,19
1,2,-60,0,15,90,fleur,even,351,10,20
1,2,30,90,15,90,fleur,even,352,10,21
1,2,-30,120,15,90,triangle,even,353,10,22
1,2,-90,60,15,90,circle,even,355,10,23
1,2,60,180,15,90,triangle,even,361,10,24
1,2,-60,180,15,90,circle,even,363,10,25
1,2,-30,60,15,90,triangle,even,364,10,26
1,2,60,0,15,90,circle,even,366,10,27
1,2,0,120,15,90,fleur,even,367,10,28
1,2,0,60,15,90,fleur,even,370,10,29
1,2,-60,150,15,90,triangle,even,374,10,30
1,2,-60,30,15,90,circle,even,376,10,31
1,2,-60,150,15,90,fleur,even,381,10,32
1,2,-60,150,15,90,cross,even,385,10,33
1,2,-60,90,15,90,cross,even,387,10,34
1,2,-60,120,15,90,triangle,even,389,10,35
1,2,30,0,15,90,circle,even,392,10,36
1,2,-90,180,15,90,triangle,even,394,10,37
1,2,0,60,15,90,circle,even,395,10,38
1,2,90,30,15,90,circle,even,396,10,39
1,2,0,0,15,90,cross,even,398,10,40
1,2,-30,180,15,90,circle,even,399,10,41
1,2,0,90,15,90,cross,even,404,10,42
1,2,60,30,15,90,circle,even,407,10,43
1,2,-90,180,15,90,fleur,even,412,10,44
1,2,-60,120,15,90,circle,even,413,10,45
1,2,-30,60,15,90,cross,even,416,10,46
1,2,-90,30,15,90,circle,even,417,10,47
1,2,90,150,15,90,triangle,even,418,10,48
1,2,30,30,15,90,circle,even,422,11,0
1,2,90,60,15,90,circle,even,426,11,1
1,2,-90,90,15,90,circle,even,430,11,2
1,2,60,90,15,90,fleur,even,437,11,3
1,2,90,180,15,90,cross,even,440,11,4
1,2,60,0,15,90,cross,even,443,11,5
1,2,-60,120,15,90,fleur,even,446,11,6
1,2,60,0,15,90,triangle,even,447,11,7
1,2,0,150,15,90,triangle,even,448,11,8
1,2,30,0,15,90,cross,even,451,11,9
1,2,90,30,15,90,fleur,even,456,11,10
